1.28909,2.7069,0
1.28919,2.70681,0
1.28929,2.70671,0
1.28939,2.70662,0
1.28949,2.70652,0
1.28959,2.70643,0
1.28969,2.70634,0
1.28978,2.70624,0
1.28988,2.70615,0
1.28998,2.70606,0
1.29008,2.70596,0
1.29018,2.70587,0
1.29028,2.70577,0
1.29038,2.70568,0
1.29048,2.70559,0
1.29057,2.70549,0
1.29067,2.7054,0
1.29077,2.7053,0
1.29087,2.70521,0
1.29097,2.70512,0
1.29107,2.70502,0
1.29117,2.70493,0
1.29127,2.70483,0
1.29137,2.70474,0
1.29146,2.70465,0
1.29156,2.70455,0
1.29166,2.70446,0
1.29176,2.70436,0
1.29186,2.70427,0
1.29196,2.70418,0
1.29206,2.70408,0
1.29216,2.70399,0
1.29226,2.70389,0
1.29236,2.7038,0
1.29245,2.7037,0
1.29255,2.70361,0
1.29265,2.70352,0
1.29275,2.70342,0
1.29285,2.70333,0
1.29295,2.70323,0
1.29305,2.70314,0
1.29315,2.70304,0
1.29325,2.70295,0
1.29335,2.70285,0
1.29345,2.70276,0
1.29354,2.70267,0
1.29364,2.70257,0
1.29374,2.70248,0
1.29384,2.70238,0
1.29394,2.70229,0
1.29404,2.70219,0
1.29414,2.7021,0
1.29424,2.702,0
1.29434,2.70191,0
1.29444,2.70181,0
1.29454,2.70172,0
1.29464,2.70162,0
1.29474,2.70153,0
1.29484,2.70144,0
1.29494,2.70134,0
1.29504,2.70125,0
1.29514,2.70115,0
1.29523,2.70106,0
1.29533,2.70096,0
1.29543,2.70087,0
1.29553,2.70077,0
1.29563,2.70068,0
1.29573,2.70058,0
1.29583,2.70049,0
1.29593,2.70039,0
1.29603,2.7003,0
1.29613,2.7002,0
1.29623,2.70011,0
1.29633,2.70001,0
1.29643,2.69992,0
1.29653,2.69982,0
1.29663,2.69973,0
1.29673,2.69963,0
1.29683,2.69954,0
1.29693,2.69944,0
1.29703,2.69935,0
1.29713,2.69925,0
1.29723,2.69916,0
1.29733,2.69906,0
1.29743,2.69897,0
1.29753,2.69887,0
1.29763,2.69878,0
1.29773,2.69868,0
1.29783,2.69859,0
1.29793,2.69849,0
1.29803,2.69839,0
1.29813,2.6983,0
1.29823,2.6982,0
1.29833,2.69811,0
1.29843,2.69801,0
1.29853,2.69792,0
1.29863,2.69782,0
1.29873,2.69773,0
1.29883,2.69763,0
1.29893,2.69754,0
1.29903,2.69744,0
1.29913,2.69734,0
1.29923,2.69725,0
1.29933,2.69715,0
1.29943,2.69706,0
1.29953,2.69696,0
1.29963,2.69687,0
1.29973,2.69677,0
1.29983,2.69668,0
1.29993,2.69658,0
1.30003,2.69648,0
1.30013,2.69639,0
1.30023,2.69629,0
1.30033,2.6962,0
1.30043,2.6961,0
1.30053,2.69601,0
1.30063,2.69591,0
1.30073,2.69581,0
1.30083,2.69572,0
1.30093,2.69562,0
1.30103,2.69553,0
1.30113,2.69543,0
1.30123,2.69533,0
1.30133,2.69524,0
1.30143,2.69514,0
1.30153,2.69505,0
1.30163,2.69495,0
1.30174,2.69485,0
1.30184,2.69476,0
1.30194,2.69466,0
1.30204,2.69457,0
1.30214,2.69447,0
1.30224,2.69437,0
1.30234,2.69428,0
1.30244,2.69418,0
1.30254,2.69409,0
1.30264,2.69399,0
1.30274,2.69389,0
1.30284,2.6938,0
1.30294,2.6937,0
1.30304,2.6936,0
1.30314,2.69351,0
1.30324,2.69341,0
1.30335,2.69332,0
1.30345,2.69322,0
1.30355,2.69312,0
1.30365,2.69303,0
1.30375,2.69293,0
1.30385,2.69283,0
1.30395,2.69274,0
1.30405,2.69264,0
1.30415,2.69254,0
1.30425,2.69245,0
1.30435,2.69235,0
1.30446,2.69226,0
1.30456,2.69216,0
1.30466,2.69206,0
1.30476,2.69197,0
1.30486,2.69187,0
1.30496,2.69177,0
1.30506,2.69168,0
1.30516,2.69158,0
1.30526,2.69148,0
1.30536,2.69139,0
1.30547,2.69129,0
1.30557,2.69119,0
1.30567,2.6911,0
1.30577,2.691,0
1.30587,2.6909,0
1.30597,2.69081,0
1.30607,2.69071,0
1.30617,2.69061,0
1.30627,2.69051,0
1.30638,2.69042,0
1.30648,2.69032,0
1.30658,2.69022,0
1.30668,2.69013,0
1.30678,2.69003,0
1.30688,2.68993,0
1.30698,2.68984,0
1.30708,2.68974,0
1.30719,2.68964,0
1.30729,2.68955,0
1.30739,2.68945,0
1.30749,2.68935,0
1.30759,2.68925,0
1.30769,2.68916,0
1.30779,2.68906,0
1.3079,2.68896,0
1.308,2.68887,0
1.3081,2.68877,0
1.3082,2.68867,0
1.3083,2.68857,0
1.3084,2.68848,0
1.30851,2.68838,0
1.30861,2.68828,0
1.30871,2.68818,0
1.30881,2.68809,0
1.30891,2.68799,0
1.30901,2.68789,0
1.30911,2.68779,0
1.30922,2.6877,0
1.30932,2.6876,0
1.30942,2.6875,0
1.30952,2.68741,0
1.30962,2.68731,0
1.30972,2.68721,0
1.30983,2.68711,0
1.30993,2.68701,0
1.31003,2.68692,0
1.31013,2.68682,0
1.31023,2.68672,0
1.31034,2.68662,0
1.31044,2.68653,0
1.31054,2.68643,0
1.31064,2.68633,0
1.31074,2.68623,0
1.31085,2.68614,0
1.31095,2.68604,0
1.31105,2.68594,0
1.31115,2.68584,0
1.31125,2.68575,0
1.31136,2.68565,0
1.31146,2.68555,0
1.31156,2.68545,0
1.31166,2.68535,0
1.31176,2.68526,0
1.31187,2.68516,0
1.31197,2.68506,0
1.31207,2.68496,0
1.31217,2.68486,0
1.31227,2.68477,0
1.31238,2.68467,0
1.31248,2.68457,0
1.31258,2.68447,0
1.31268,2.68437,0
1.31278,2.68428,0
1.31289,2.68418,0
1.31299,2.68408,0
1.31309,2.68398,0
1.31319,2.68388,0
1.3133,2.68379,0
1.3134,2.68369,0
1.3135,2.68359,0
1.3136,2.68349,0
1.31371,2.68339,0
1.31381,2.68329,0
1.31391,2.6832,0
1.31401,2.6831,0
1.31412,2.683,0
1.31422,2.6829,0
1.31432,2.6828,0
1.31442,2.6827,0
1.31452,2.68261,0
1.31463,2.68251,0
1.31473,2.68241,0
1.31483,2.68231,0
1.31494,2.68221,0
1.31504,2.68211,0
1.31514,2.68201,0
1.31524,2.68192,0
1.31535,2.68182,0
1.31545,2.68172,0
1.31555,2.68162,0
1.31565,2.68152,0
1.31576,2.68142,0
1.31586,2.68132,0
1.31596,2.68123,0
1.31606,2.68113,0
1.31617,2.68103,0
1.31627,2.68093,0
1.31637,2.68083,0
1.31648,2.68073,0
1.31658,2.68063,0
1.31668,2.68053,0
1.31678,2.68044,0
1.31689,2.68034,0
1.31699,2.68024,0
1.31709,2.68014,0
1.3172,2.68004,0
1.3173,2.67994,0
1.3174,2.67984,0
1.3175,2.67974,0
1.31761,2.67964,0
1.31771,2.67954,0
1.31781,2.67945,0
1.31792,2.67935,0
1.31802,2.67925,0
1.31812,2.67915,0
1.31823,2.67905,0
1.31833,2.67895,0
1.31843,2.67885,0
1.31853,2.67875,0
1.31864,2.67865,0
1.31874,2.67855,0
1.31884,2.67845,0
1.31895,2.67835,0
1.31905,2.67826,0
1.31915,2.67816,0
1.31926,2.67806,0
1.31936,2.67796,0
1.31946,2.67786,0
1.31957,2.67776,0
1.31967,2.67766,0
1.31977,2.67756,0
1.31988,2.67746,0
1.31998,2.67736,0
1.32008,2.67726,0
1.32019,2.67716,0
1.32029,2.67706,0
1.32039,2.67696,0
1.3205,2.67686,0
1.3206,2.67676,0
1.3207,2.67666,0
1.32081,2.67656,0
1.32091,2.67647,0
1.32101,2.67637,0
1.32112,2.67627,0
1.32122,2.67617,0
1.32132,2.67607,0
1.32143,2.67597,0
1.32153,2.67587,0
1.32164,2.67577,0
1.32174,2.67567,0
1.32184,2.67557,0
1.32195,2.67547,0
1.32205,2.67537,0
1.32215,2.67527,0
1.32226,2.67517,0
1.32236,2.67507,0
1.32247,2.67497,0
1.32257,2.67487,0
1.32267,2.67477,0
1.32278,2.67467,0
1.32288,2.67457,0
1.32298,2.67447,0
1.32309,2.67437,0
1.32319,2.67427,0
1.3233,2.67417,0
1.3234,2.67407,0
1.3235,2.67397,0
1.32361,2.67387,0
1.32371,2.67377,0
1.32382,2.67367,0
1.32392,2.67357,0
1.32402,2.67347,0
1.32413,2.67337,0
1.32423,2.67327,0
1.32434,2.67317,0
1.32444,2.67307,0
1.32454,2.67297,0
1.32465,2.67287,0
1.32475,2.67276,0
1.32486,2.67266,0
1.32496,2.67256,0
1.32506,2.67246,0
1.32517,2.67236,0
1.32527,2.67226,0
1.32538,2.67216,0
1.32548,2.67206,0
1.32558,2.67196,0
1.32569,2.67186,0
1.32579,2.67176,0
1.3259,2.67166,0
1.326,2.67156,0
1.32611,2.67146,0
1.32621,2.67136,0
1.32631,2.67126,0
1.32642,2.67116,0
1.32652,2.67106,0
1.32663,2.67095,0
1.32673,2.67085,0
1.32684,2.67075,0
1.32694,2.67065,0
1.32705,2.67055,0
1.32715,2.67045,0
1.32725,2.67035,0
1.32736,2.67025,0
1.32746,2.67015,0
1.32757,2.67005,0
1.32767,2.66995,0
1.32778,2.66985,0
1.32788,2.66974,0
1.32799,2.66964,0
1.32809,2.66954,0
1.3282,2.66944,0
1.3283,2.66934,0
1.32841,2.66924,0
1.32851,2.66914,0
1.32861,2.66904,0
1.32872,2.66894,0
1.32882,2.66883,0
1.32893,2.66873,0
1.32903,2.66863,0
1.32914,2.66853,0
1.32924,2.66843,0
1.32935,2.66833,0
1.32945,2.66823,0
1.32956,2.66813,0
1.32966,2.66802,0
1.32977,2.66792,0
1.32987,2.66782,0
1.32998,2.66772,0
1.33008,2.66762,0
1.33019,2.66752,0
1.33029,2.66742,0
1.3304,2.66731,0
1.3305,2.66721,0
1.33061,2.66711,0
1.33071,2.66701,0
1.33082,2.66691,0
1.33092,2.66681,0
1.33103,2.66671,0
1.33113,2.6666,0
1.33124,2.6665,0
1.33134,2.6664,0
1.33145,2.6663,0
